3.8085 	WARNING 	unknown type:participant
3.8085 	WARNING 	unknown type:session
4.4268 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x11c668510>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2560, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.4268 	EXP 	window1: recordFrameIntervals = False
4.5929 	EXP 	window1: recordFrameIntervals = True
4.7785 	EXP 	window1: recordFrameIntervals = False
4.8541 	EXP 	Created instrTxt = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instrTxt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
4.8548 	EXP 	Created interStimInt = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='interStimInt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
4.8662 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
4.8777 	EXP 	instrTxt: autoDraw = True
6.3294 	DATA 	Keypress: space
6.3596 	EXP 	Imported stimuli.xlsx as conditions, 37 conditions, 2 params
6.3601 	EXP 	Created sequence: random, trialTypes=37, nReps=1, seed=None
6.3694 	EXP 	New trial (rep=0, index=0): OrderedDict([(u'stimulus', u'N'), (u'category', u'letter')])
6.3759 	EXP 	instrTxt: autoDraw = False
6.3759 	EXP 	interStimInt: autoDraw = True
6.4095 	EXP 	interStimInt: autoDraw = False
6.4095 	EXP 	text: text = u'N'
6.4095 	EXP 	text: autoDraw = True
6.4436 	EXP 	New trial (rep=0, index=1): OrderedDict([(u'stimulus', u'R'), (u'category', u'letter')])
6.4596 	EXP 	text: autoDraw = False
6.4596 	EXP 	interStimInt: autoDraw = True
6.4953 	EXP 	interStimInt: autoDraw = False
6.4953 	EXP 	text: text = u'R'
6.4953 	EXP 	text: autoDraw = True
6.5268 	EXP 	New trial (rep=0, index=2): OrderedDict([(u'stimulus', u'A'), (u'category', u'letter')])
6.5429 	EXP 	text: autoDraw = False
6.5429 	EXP 	interStimInt: autoDraw = True
6.5760 	EXP 	interStimInt: autoDraw = False
6.5760 	EXP 	text: text = u'A'
6.5760 	EXP 	text: autoDraw = True
6.6103 	EXP 	New trial (rep=0, index=3): OrderedDict([(u'stimulus', u'X'), (u'category', u'letter')])
6.6263 	EXP 	text: autoDraw = False
6.6263 	EXP 	interStimInt: autoDraw = True
6.6597 	EXP 	interStimInt: autoDraw = False
6.6597 	EXP 	text: text = u'X'
6.6597 	EXP 	text: autoDraw = True
6.6953 	EXP 	New trial (rep=0, index=4): OrderedDict([(u'stimulus', u'H'), (u'category', u'letter')])
6.7097 	EXP 	text: autoDraw = False
6.7097 	EXP 	interStimInt: autoDraw = True
6.7431 	EXP 	interStimInt: autoDraw = False
6.7431 	EXP 	text: text = u'H'
6.7431 	EXP 	text: autoDraw = True
6.7770 	EXP 	New trial (rep=0, index=5): OrderedDict([(u'stimulus', u'P'), (u'category', u'letter')])
6.7947 	EXP 	text: autoDraw = False
6.7947 	EXP 	interStimInt: autoDraw = True
6.8265 	EXP 	interStimInt: autoDraw = False
6.8265 	EXP 	text: text = u'P'
6.8265 	EXP 	text: autoDraw = True
6.8602 	EXP 	New trial (rep=0, index=6): OrderedDict([(u'stimulus', u'D'), (u'category', u'letter')])
6.8764 	EXP 	text: autoDraw = False
6.8764 	EXP 	interStimInt: autoDraw = True
6.9098 	EXP 	interStimInt: autoDraw = False
6.9098 	EXP 	text: text = u'D'
6.9098 	EXP 	text: autoDraw = True
6.9437 	EXP 	New trial (rep=0, index=7): OrderedDict([(u'stimulus', u'U'), (u'category', u'letter')])
6.9598 	EXP 	text: autoDraw = False
6.9598 	EXP 	interStimInt: autoDraw = True
6.9946 	EXP 	interStimInt: autoDraw = False
6.9946 	EXP 	text: text = u'U'
6.9946 	EXP 	text: autoDraw = True
7.0268 	EXP 	New trial (rep=0, index=8): OrderedDict([(u'stimulus', 4), (u'category', u'number')])
7.0431 	EXP 	text: autoDraw = False
7.0431 	EXP 	interStimInt: autoDraw = True
7.0765 	EXP 	interStimInt: autoDraw = False
7.0765 	EXP 	text: text = 4
7.0765 	EXP 	text: autoDraw = True
7.1102 	EXP 	New trial (rep=0, index=9): OrderedDict([(u'stimulus', u'W'), (u'category', u'letter')])
7.1264 	EXP 	text: autoDraw = False
7.1264 	EXP 	interStimInt: autoDraw = True
7.1597 	EXP 	interStimInt: autoDraw = False
7.1597 	EXP 	text: text = u'W'
7.1597 	EXP 	text: autoDraw = True
7.1947 	EXP 	New trial (rep=0, index=10): OrderedDict([(u'stimulus', 2), (u'category', u'number')])
7.2098 	EXP 	text: autoDraw = False
7.2098 	EXP 	interStimInt: autoDraw = True
7.2431 	EXP 	interStimInt: autoDraw = False
7.2431 	EXP 	text: text = 2
7.2431 	EXP 	text: autoDraw = True
7.2770 	EXP 	New trial (rep=0, index=11): OrderedDict([(u'stimulus', u'B'), (u'category', u'letter')])
7.2948 	EXP 	text: autoDraw = False
7.2948 	EXP 	interStimInt: autoDraw = True
7.3265 	EXP 	interStimInt: autoDraw = False
7.3265 	EXP 	text: text = u'B'
7.3265 	EXP 	text: autoDraw = True
7.3600 	EXP 	New trial (rep=0, index=12): OrderedDict([(u'stimulus', 3), (u'category', u'number')])
7.3764 	EXP 	text: autoDraw = False
7.3764 	EXP 	interStimInt: autoDraw = True
7.4116 	EXP 	interStimInt: autoDraw = False
